pk,id,name,latitude,longitude,speakers_count,father_pk,family_pk,level,child_family_count,child_language_count,child_dialect_count,macroareas,status
4019,mari1435,Maring,-5.44015,144.642,11000.0,2354.0,146.0,language,0,0,6,Papunesia,threatened
4027,kofe1239,Kofei,-2.414345,136.813619,100.0,2367.0,149.0,language,0,0,0,Papunesia,moribund
4028,saur1251,Sauri,-2.3334900000000003,136.79,100.0,2367.0,149.0,language,0,0,0,Papunesia,shifting
4034,prov1243,Providencia Sign Language,13.348416,-81.373888,19.0,2426.0,151.0,language,0,0,0,South America,shifting
4036,japa1238,Japanese Sign Language,36.0221,139.079,320000.0,2438.0,151.0,language,0,0,0,Eurasia,not endangered
4037,taiw1241,Taiwan Sign Language,25.0206,121.305,20000.0,2438.0,151.0,language,0,0,3,Papunesia,threatened
4039,russ1255,Russian-Tajik Sign Language,56.0,44.0,120000.0,2439.0,151.0,language,0,0,0,Eurasia,not endangered
4042,ukra1235,Ukrainian Sign Language,50.4111,30.553,54000.0,2439.0,151.0,language,0,0,0,Eurasia,not endangered
4044,lith1236,Lithuanian Sign Language,55.2487,23.8814,8000.0,2439.0,151.0,language,0,0,0,Eurasia,not endangered
4046,nepa1250,Nepalese Sign Language,27.6993,85.3041,20000.0,2442.0,151.0,language,0,0,0,Eurasia,not endangered
4058,chil1264,Chilean Sign Language,-32.781,-70.6698,21000.0,2450.0,151.0,language,0,0,0,South America,threatened
4068,poli1259,Polish Sign Language,52.0041,20.761,40000.0,2456.0,151.0,language,0,0,0,Eurasia,not endangered
4069,germ1281,German Sign Language,50.8154,7.30478,80000.0,2456.0,151.0,language,0,0,0,Eurasia,not endangered
4070,isra1236,Israeli Sign Language,31.5279,34.7637,10000.0,2456.0,151.0,language,0,0,0,Eurasia,not endangered
4076,aust1252,Austrian Sign Language,48.1197,16.225,8000.0,2457.0,151.0,language,0,0,0,Eurasia,not endangered
4082,latv1245,Latvian Sign Language,56.9335,24.4931,2000.0,2457.0,151.0,language,0,0,0,Eurasia,not endangered
4085,sela1253,Selangor Sign Language,3.13489,101.614,350.0,2457.0,151.0,language,0,0,0,Eurasia,shifting
4086,fren1243,French Sign Language,47.0,3.0,100000.0,2457.0,151.0,language,0,0,1,Eurasia,not endangered
4087,hawa1235,Hawai'i Pidgin Sign Language,21.6311,-158.002,30.0,2457.0,151.0,language,0,0,0,Papunesia,nearly extinct
4091,swed1236,Swedish Sign Language,58.929,16.1133,10000.0,2458.0,151.0,language,0,0,0,Eurasia,shifting
4092,port1277,Portuguese Sign Language,38.5474,-8.53355,60000.0,2458.0,151.0,language,0,0,2,Eurasia,shifting
4093,mexi1237,Mexican Sign Language,19.75,-98.5,130000.0,2459.0,151.0,language,0,0,0,North America,threatened
4094,span1263,Spanish Sign Language,40.0314,-3.70738,45000.0,2459.0,151.0,language,0,0,0,Eurasia,threatened
4100,hupd1244,Hup,0.58622,-69.8359,1700.0,2479.0,157.0,language,0,0,3,South America,not endangered
4101,kaya1319,Kayardild,-17.0695,139.489,8.0,2481.0,159.0,language,0,0,0,Australia,nearly extinct
4107,lang1328,Pondi,-4.32557,143.925,420.0,2484.0,161.0,language,0,0,0,Papunesia,shifting
4108,mong1344,Mwakai,-4.3003800000000005,143.965,340.0,2484.0,161.0,language,0,0,2,Papunesia,shifting
4122,kweg1241,Kwegu,5.40416,36.1702,300.0,2493.0,169.0,language,0,0,2,Africa,shifting
4127,ngal1292,Ngalkbun,-13.9783,133.936,3.0,2498.0,172.0,language,0,0,0,Australia,nearly extinct
4128,gunw1252,Bininj Kun-Wok,-12.3398,133.358,1702.0,2498.0,172.0,language,0,0,8,Australia,shifting
4131,nung1290,Wubuy,-14.2623,135.753,276.0,2500.0,172.0,language,0,0,0,Australia,shifting
4132,anin1240,Anindilyakwa,-13.99904,136.6415,1486.0,2500.0,172.0,language,0,0,0,Australia,shifting
4133,arii1243,Ari,-7.955260000000001,142.4,50.0,2508.0,177.0,language,0,0,0,Papunesia,moribund
4134,waru1267,Waruna,-8.23565,142.47,600.0,2508.0,177.0,language,0,0,0,Papunesia,not endangered
4135,hida1246,Hidatsa,47.7534,-102.528,200.0,2510.0,178.0,language,0,0,0,North America,nearly extinct
4136,crow1244,Crow,45.368,-107.874,3500.0,2510.0,178.0,language,0,0,0,North America,shifting
4157,gheg1238,Gheg Albanian,42.317,21.3837,3450000.0,2530.0,181.0,language,0,0,7,Eurasia,not endangered
4168,bond1248,Najamba-Kindige,14.9066,-3.32636,25000.0,2544.0,182.0,language,0,0,3,Africa,threatened
4169,tebu1239,Tebul Ure Dogon,14.66,-3.1,3000.0,2544.0,182.0,language,0,0,0,Africa,threatened
4193,nucl1630,Barai,-9.46246,147.899,800.0,2570.0,187.0,language,0,0,2,Papunesia,not endangered
4194,nami1258,Namiae,-9.18089,148.166,1200.0,2570.0,187.0,language,0,0,0,Papunesia,not endangered
4209,moun1252,Mountain Koiali,-9.06973,147.384,4000.0,2572.0,187.0,language,0,0,0,Papunesia,not endangered
4211,gras1249,Grass Koiari,-9.51218,147.437,1700.0,2573.0,187.0,language,0,0,3,Papunesia,shifting
4212,koit1244,Koitabu,-9.36877,147.079,2700.0,2573.0,187.0,language,0,0,2,Papunesia,shifting
4226,awng1244,Awngi,10.9819,36.6916,490000.0,2579.0,188.0,language,0,0,3,Africa,not endangered
4230,daha1245,Dahalo,-2.1843,40.37,400.0,2580.0,188.0,language,0,0,0,Africa,shifting
4253,tets1235,Tetserret,14.973332999999998,5.699722,2000.0,2587.0,188.0,language,0,0,0,Africa,threatened
4254,zena1248,Zenaga,16.82,-16.1711,200.0,2587.0,188.0,language,0,0,0,Africa,shifting
4263,taha1241,Tahaggart Tamahaq,22.5908,8.731689999999999,77000.0,2592.0,188.0,language,0,0,2,Africa,threatened
4264,kaby1243,Kabyle,36.4103,4.7613699999999985,6000000.0,2593.0,188.0,language,0,0,2,Africa,threatened
4281,mini1256,Minica Huitoto,-1.54535,-73.1107,6800.0,2605.0,194.0,language,0,0,0,South America,shifting
4282,muru1274,Murui Huitoto,-1.13669,-73.8331,7800.0,2605.0,194.0,language,0,0,1,South America,shifting
4285,ainb1238,Ainbai,-3.09214,141.149,100.0,2611.0,196.0,language,0,0,0,Papunesia,shifting
4286,pagi1244,Pagi,-3.0464900000000004,141.246,2100.0,2611.0,196.0,language,0,0,2,Papunesia,shifting
4287,kilm1241,Kilmeri,-2.88607,141.191,2000.0,2611.0,196.0,language,0,0,2,Papunesia,shifting
4288,mane1266,Manem,-2.99145,141.02,400.0,2614.0,196.0,language,0,0,0,Papunesia,shifting
4289,daon1243,Daonda,-3.31443,141.22,580.0,2614.0,196.0,language,0,0,0,Papunesia,shifting
4290,seng1285,Senggi,-3.41983,140.77,250.0,2614.0,196.0,language,0,0,0,Papunesia,shifting
4291,imon1245,Imonda,-3.3122800000000003,141.171,250.0,2614.0,196.0,language,0,0,0,Papunesia,shifting
4293,wari1266,Waris,-3.139,140.931,4000.0,2614.0,196.0,language,0,0,0,Papunesia,shifting
4294,auwe1239,Auwe,-3.33662,141.254,580.0,2614.0,196.0,language,0,0,0,Papunesia,shifting
4297,wara1302,Bauni,-3.07263,142.012,300.0,2615.0,198.0,language,0,0,2,Papunesia,shifting
4298,puar1240,Puare,-2.90121,141.715,35.0,2616.0,198.0,language,0,0,0,Papunesia,moribund
4300,vani1248,Vanimo,-2.68501,141.25799999999995,2700.0,2617.0,198.0,language,0,0,0,Papunesia,threatened
4301,nucl1634,Skou,-2.64378,140.90200000000004,700.0,2617.0,198.0,language,0,0,0,Papunesia,shifting
4302,wutu1244,Wutung,-2.64636,141.10399999999996,900.0,2617.0,198.0,language,0,0,0,Papunesia,shifting
4303,airo1242,Airoran,-1.8522,138.158,1000.0,2630.0,202.0,language,0,0,0,Papunesia,threatened
4304,sama1240,Samarokena,-1.84878,138.34,400.0,2630.0,202.0,language,0,0,0,Papunesia,threatened
4305,nucl1595,Kwerba,-2.2137,138.486,2500.0,2631.0,202.0,language,0,0,3,Papunesia,threatened
4306,trim1239,Trimuris,-2.15863,138.02700000000002,300.0,2631.0,202.0,language,0,0,0,Papunesia,not endangered
4307,kauw1242,Kauwera,-2.22799,138.157,400.0,2631.0,202.0,language,0,0,0,Papunesia,not endangered
4308,kwer1263,Kwerba Mamberamo,-2.56457,138.436,300.0,2631.0,202.0,language,0,0,0,Papunesia,not endangered
4309,bagu1251,Bagusa,-1.98844,137.914,300.0,2631.0,202.0,language,0,0,0,Papunesia,not endangered
4311,opuu1239,Opo,8.47526,33.853,5000.0,2632.0,205.0,language,0,0,8,Africa,shifting
4312,komo1258,Komo (Sudan-Ethiopia),8.94162,34.0939,10000.0,2633.0,205.0,language,0,0,0,Africa,shifting
4313,uduk1239,Uduk,9.16012,34.2293,22000.0,2633.0,205.0,language,0,0,4,Africa,not endangered
4319,saar1237,Saaroa,23.2632,120.711,10.0,2638.0,207.0,language,0,0,0,Papunesia,nearly extinct
4320,kana1286,Kanakanavu,23.3235,120.887,4.0,2638.0,207.0,language,0,0,0,Papunesia,nearly extinct
4330,basa1286,Basap,1.41405,117.942,15000.0,2641.0,207.0,language,0,0,6,Papunesia,threatened
4331,agut1237,Agutaynen,10.5328,119.655,19608.0,2642.0,207.0,language,0,0,0,Papunesia,not endangered
4332,cala1258,Calamian Tagbanwa,12.0716,120.094,10000.0,2642.0,207.0,language,0,0,1,Papunesia,not endangered
4333,remo1247,Hatang Kayi,14.6254,121.453,2500.0,2643.0,207.0,language,0,0,0,Papunesia,moribund
4335,pamp1243,Pampanga,14.9603,120.502,2000000.0,2643.0,207.0,language,0,0,0,Papunesia,not endangered
4346,kome1238,Komering,-3.79215,105.107,470000.0,2648.0,207.0,language,0,0,0,Papunesia,not endangered
4355,umir1236,Umiray Dumaget Agta,14.8757,121.508,3000.0,2650.0,207.0,language,0,0,2,Papunesia,not endangered
4361,gayo1244,Gayo,4.3733,97.3456,100000.0,2652.0,207.0,language,0,0,4,Papunesia,threatened
4363,ilok1237,Iloko,15.9361,120.993,8100000.0,2653.0,207.0,language,0,0,0,Papunesia,not endangered
4366,arta1239,Arta,16.4185,121.656,11.0,2653.0,207.0,language,0,0,0,Papunesia,nearly extinct
4375,tons1239,Tonsawang,1.0539,124.652,20000.0,2657.0,207.0,language,0,0,0,Papunesia,threatened
4377,tiru1241,Tiruray,6.7732100000000015,124.127,50000.0,2659.0,207.0,language,0,0,0,Papunesia,not endangered
4378,gian1241,Giangan,6.99967,125.359,55000.0,2659.0,207.0,language,0,0,0,Papunesia,shifting
4382,lemo1243,Lemolang,-2.63313,120.27,2000.0,2661.0,207.0,language,0,0,0,Papunesia,shifting
4389,alan1249,Alangan,13.0982,121.022,2150.0,2663.0,207.0,language,0,0,0,Papunesia,threatened
4390,tady1237,Tadyawan,13.0211,121.305,4200.0,2663.0,207.0,language,0,0,0,Papunesia,not endangered
4391,iray1237,Iraya,13.380999999999998,120.65,10000.0,2663.0,207.0,language,0,0,6,Papunesia,threatened
4395,kava1241,Kavalan,24.6947,121.645,24.0,2665.0,207.0,language,0,0,1,Papunesia,nearly extinct
4397,saki1247,Sakizaya,24.026316,121.531394,997.0,2666.0,207.0,language,0,0,0,Papunesia,not endangered
4421,mamv1243,Mamvu,2.68167,28.9862,60000.0,2688.0,211.0,language,0,0,2,Africa,not endangered
4422,mang1396,Mangbutu,2.74779,29.7358,15000.0,2688.0,211.0,language,0,0,3,Africa,not endangered
4423,birr1240,Birri,5.33,24.6,200.0,2689.0,211.0,language,0,0,2,Africa,shifting
4424,yulu1243,Yulu-Binga,8.04124,23.6166,13000.0,2690.0,211.0,language,0,0,2,Africa,shifting
4427,baka1274,Baka (Sudan),4.65943,29.59,26000.0,2691.0,211.0,language,0,0,0,Africa,not endangered
4431,madi1260,Ma'di,3.62499,31.8471,320000.0,2694.0,211.0,language,0,0,5,Africa,not endangered
4432,olub1238,Olu'bo,4.6242,31.9103,15000.0,2694.0,211.0,language,0,0,0,Africa,not endangered
4443,lugb1240,Lugbara,3.02245,30.8642,2400000.0,2696.0,211.0,language,0,0,9,Africa,not endangered
4444,avok1242,Avokaya,4.3863900000000005,29.9379,40000.0,2696.0,211.0,language,0,0,4,Africa,not endangered
4445,arin1244,Aringa,3.56143,31.3071,495000.0,2696.0,211.0,language,0,0,0,Africa,not endangered
4446,ndru1234,Ndrulo,2.250128,30.870201,111000.0,2697.0,211.0,language,0,0,2,Africa,not endangered
4447,lend1245,Lendu,2.1898,30.6794,760000.0,2697.0,211.0,language,0,0,6,Africa,not endangered
4451,mang1394,Mangbetu,2.5511,27.0712,660000.0,2699.0,211.0,language,0,0,5,Africa,not endangered
4452,asoa1238,Asoa,2.26818,26.7198,26000.0,2699.0,211.0,language,0,0,0,Africa,not endangered
4455,bunn1240,Bun,-4.51885,143.892,480.0,2710.0,216.0,language,0,0,0,Papunesia,shifting
4456,biwa1243,Biwat,-4.39429,143.873,3000.0,2710.0,216.0,language,0,0,0,Papunesia,shifting
4466,were1244,Were,-8.42194,142.447,490.0,2719.0,219.0,language,0,0,0,Papunesia,not endangered
4467,bara1378,Baramu,-8.4885,143.002,850.0,2719.0,219.0,language,0,0,0,Papunesia,not endangered
4468,bitu1242,Bitur,-8.51839,142.71,860.0,2719.0,219.0,language,0,0,0,Papunesia,not endangered
4469,maka1315,Makayam,-8.37312,142.70600000000005,1300.0,2719.0,219.0,language,0,0,1,Papunesia,not endangered
4470,nucl1622,Marind,-8.15651,140.009,10000.0,2721.0,219.0,language,0,0,5,Papunesia,threatened
4472,yaqa1246,Yaqay,-6.66632,139.249,10000.0,2722.0,219.0,language,0,0,3,Papunesia,threatened
4473,wark1247,Warkay-Bipim,-5.7716,138.638,300.0,2722.0,219.0,language,0,0,0,Papunesia,shifting
4474,kuni1265,Kuni-Boazi,-6.975039999999999,141.365,4500.0,2723.0,219.0,language,0,0,6,Papunesia,not endangered
4475,zima1244,Zimakani,-7.3701,141.452,1500.0,2723.0,219.0,language,0,0,3,Papunesia,not endangered
4476,muba1238,Mubami,-7.5501,142.998,1700.0,2725.0,219.0,language,0,0,0,Papunesia,not endangered
4478,mina1274,Minanibai-Foia Foia,-7.61717,144.011,180.0,2725.0,219.0,language,0,0,0,Papunesia,threatened
4489,culi1244,Culina,-8.55268,-70.6648,3900.0,2750.0,229.0,language,0,0,2,South America,shifting
4490,deni1241,Deni,-6.7496199999999975,-67.5029,740.0,2750.0,229.0,language,0,0,4,South America,shifting
4491,play1240,Playero,6.90948,-71.0036,34000.0,2754.0,231.0,language,0,0,0,South America,shifting
4492,guah1255,Guahibo,5.81736,-68.9839,34000.0,2754.0,231.0,language,0,0,3,South America,threatened
4511,darf1239,Dar Fur Daju,12.2598,25.3127,80000.0,2768.0,244.0,language,0,0,2,Africa,not endangered
4535,sars1236,Sarsi,50.8822,-114.301,80.0,2788.0,257.0,language,0,0,0,North America,nearly extinct
4552,wang1291,Ngiyambaa,-30.6481,146.18,0.0,2806.0,269.0,language,0,0,2,Australia,extinct
4553,wira1262,Wiradhuri,-34.0742,145.994,30.0,2806.0,269.0,language,0,0,0,Australia,nearly extinct
4562,kuku1273,Kuku-Yalanji,-16.0036,145.188,323.0,2809.0,269.0,language,0,0,2,Australia,shifting
4563,dyaa1242,Dyaabugay,-16.596,145.388,28.0,2811.0,269.0,language,0,0,3,Australia,nearly extinct
4564,yidi1250,Yidiñ,-17.1332,145.876,19.0,2811.0,269.0,language,0,0,3,Australia,moribund
4569,kayt1238,Kaytetye,-21.5844,133.602,120.0,2813.0,269.0,language,0,0,0,Australia,shifting
4570,djin1252,Djinba,-12.93,134.967,53.0,2814.0,269.0,language,0,0,3,Australia,moribund
4571,djin1253,Djinang,-12.462,134.82,125.0,2814.0,269.0,language,0,0,6,Australia,shifting
4573,rita1239,Ritarungo,-13.4559,135.259,32.0,2815.0,269.0,language,0,0,0,Australia,shifting
4581,kara1476,Karadjeri,-18.6771,122.334,41.0,2821.0,269.0,language,0,0,3,Australia,nearly extinct
4582,mang1383,Mangala,-18.6597,123.769,68.0,2821.0,269.0,language,0,0,0,Australia,extinct
4583,nyan1301,Nyangumarta,-20.6271,121.391,211.0,2821.0,269.0,language,0,0,2,Australia,shifting
4594,nhan1238,Nhanda,-27.42523643,114.2680442,0.0,2827.0,269.0,language,0,0,0,Australia,nearly extinct
4595,kala1401,Kalaamaya,-30.245,120.223,1.0,2828.0,269.0,language,0,0,0,Australia,extinct
4656,wikn1246,Wikngenchera,-13.4957,141.599,30.0,2865.0,269.0,language,0,0,0,Australia,moribund
4660,west1511,Western Totonac,20.4574,-97.9486,1600.0,2880.0,272.0,language,0,0,0,North America,not endangered
4661,filo1235,Filomeno Mata Totonac,20.1415,-97.5931,15100.0,2880.0,272.0,language,0,0,0,North America,not endangered
4675,caja1238,Cajamarca Quechua,-7.093139999999999,-78.3214,30000.0,2896.0,282.0,language,0,0,2,South America,shifting
4676,lamb1276,Lambayeque Quechua,-6.1715,-79.468,20000.0,2896.0,282.0,language,0,0,2,South America,shifting
4683,halk1245,Halkomelem,49.250402,-122.443668,125.0,2903.0,285.0,language,0,0,24,North America,shifting
4684,squa1248,Squamish,49.3231,-123.014,1.0,2903.0,285.0,language,0,0,0,North America,nearly extinct
4686,como1259,Comox,49.7233,-124.967,47.0,2903.0,285.0,language,0,0,2,North America,nearly extinct
4688,sech1246,Sechelt,49.4757,-123.765,4.0,2903.0,285.0,language,0,0,0,North America,nearly extinct
4691,okan1243,Okanagan,49.2745,-119.294,2600.0,2905.0,285.0,language,0,0,4,North America,nearly extinct
4692,colu1241,Columbia-Wenatchi,48.217,-118.454,40.0,2905.0,285.0,language,0,0,2,North America,nearly extinct
4693,coeu1236,Coeur d'Alene,47.2958,-116.715,4.0,2905.0,285.0,language,0,0,0,North America,nearly extinct
4695,thom1243,Thompson,50.1668,-120.193,130.0,2906.0,285.0,language,0,0,2,North America,moribund
4696,shus1248,Shuswap,50.8734,-119.667,1390.0,2906.0,285.0,language,0,0,2,North America,shifting
4697,lill1248,Lillooet,50.7272,-122.04,315.0,2906.0,285.0,language,0,0,2,North America,nearly extinct
4704,duru1236,Duruwa,19.0534,82.4881,52349.0,2913.0,290.0,language,0,0,4,Eurasia,threatened
4705,sout1549,Southeastern Kolami,19.6908,78.5936,10000.0,2914.0,290.0,language,0,0,4,Eurasia,shifting
4706,nort2699,Northwestern Kolami,20.1022,78.4934,128451.0,2914.0,290.0,language,0,0,4,Eurasia,shifting
4718,nenn1238,Nen,-8.621830000000001,142.032,250.0,2923.0,295.0,language,0,0,0,Papunesia,shifting
4724,gunt1241,Warta Thuntai,-8.808060000000003,141.253,350.0,2924.0,295.0,language,0,0,5,Papunesia,not endangered
4725,blaf1238,Mblafe-Ránmo,-8.56161,141.226,670.0,2924.0,295.0,language,0,0,2,Papunesia,threatened
4726,aram1253,Arammba,-8.29593,141.445,970.0,2924.0,295.0,language,0,0,0,Papunesia,not endangered
4727,rema1238,Rema,-8.41526,141.034,12.0,2924.0,295.0,language,0,0,0,Papunesia,moribund
4729,nucl1643,Japanese,35.0,135.0,128000000.0,2925.0,296.0,language,0,0,125,Eurasia,not endangered
4739,komi1268,Komi-Zyrian,64.0527,54.94600000000001,160000.0,2930.0,298.0,language,0,0,0,Eurasia,threatened
4740,komi1269,Komi-Permyak,59.6602,54.7959,63000.0,2930.0,298.0,language,0,0,3,Eurasia,threatened
4741,komi1277,Komi-Yazva,60.717,55.756,2000.0,2930.0,298.0,language,0,0,0,Eurasia,shifting
4756,khan1273,Kazym-Berezover-Suryskarer Khanty,62.4308,66.1218,9600.0,2948.0,298.0,language,0,0,4,Eurasia,shifting
4767,selk1253,Selkup,59.9409,82.3004,1000.0,2953.0,298.0,language,0,0,9,Eurasia,shifting
4771,awet1244,Awetí,-12.381944,-53.391944,170.0,2962.0,300.0,language,0,0,0,South America,shifting
4773,sala1273,Salamãi,-12.0499,-61.25,2.0,2964.0,300.0,language,0,0,0,South America,extinct
4775,karo1305,Karo (Brazil),-10.3342,-61.5691,210.0,2965.0,300.0,language,0,0,1,South America,shifting
4779,wayo1238,Wayoró,-12.6945,-61.3064,14.0,2971.0,300.0,language,0,0,0,South America,nearly extinct
4780,tupa1250,Tuparí,-11.8884,-62.2544,340.0,2971.0,300.0,language,0,0,0,South America,shifting
4784,koal1240,Koalib-Rere,11.69648,30.47166,44000.0,2975.0,305.0,language,0,0,5,Africa,not endangered
4789,moro1285,Moro,10.9194,30.2138,30000.0,2977.0,305.0,language,0,0,7,Africa,threatened
4790,tira1254,Tira,11.0963,30.8092,40000.0,2977.0,305.0,language,0,0,4,Africa,not endangered
4795,tsix1234,Ts'ixa,-19.180953,23.998153,200.0,2981.0,306.0,language,0,0,0,Africa,shifting
4798,mati1253,Matipuhy,-12.0456,-53.3994,1000.0,2984.0,308.0,language,0,0,2,South America,shifting
4799,kuik1246,Kuikúro-Kalapálo,-12.3035,-53.2261,1000.0,2984.0,308.0,language,0,0,0,South America,shifting
4800,hixk1239,Hixkaryána,-0.16265,-58.80153000000001,600.0,2985.0,308.0,language,0,0,0,South America,shifting
4801,waiw1244,Waiwai,1.50881,-59.1417,2200.0,2985.0,308.0,language,0,0,1,South America,shifting
4811,enap1235,Panare,6.95035,-65.8483,3500.0,2988.0,308.0,language,0,0,0,South America,threatened
4812,yukp1241,Yukpa,9.67534,-73.0557,6000.0,2989.0,308.0,language,0,0,5,South America,threatened
4813,japr1238,Japrería,10.5523,-72.7101,170.0,2989.0,308.0,language,0,0,0,South America,moribund
4817,para1310,Pará Arára,-3.71263,-53.0657,340.0,2994.0,308.0,language,0,0,0,South America,threatened
4819,ikpe1245,Ikpeng,-11.37822,-53.49553,500.0,2994.0,308.0,language,0,0,0,South America,shifting
4822,waya1269,Wayana,2.77537,-54.4429,850.0,2996.0,308.0,language,0,0,2,South America,shifting
4825,cari1279,Carijona,1.21894,-72.0664,6.0,2997.0,308.0,language,0,0,0,South America,nearly extinct
4830,maqu1238,Ye'kwana,4.70705,-64.3877,6000.0,3000.0,308.0,language,0,0,2,South America,shifting
4831,maco1239,Maco,4.5621,-66.5813,2500.0,3010.0,311.0,language,0,0,0,South America,threatened
4832,piar1243,Piaroa,4.41805,-67.7574,13000.0,3010.0,311.0,language,0,0,0,South America,threatened
4843,diti1235,Ditidaht,48.67,-124.75,7.0,3053.0,320.0,language,0,0,0,North America,nearly extinct
4845,kwak1269,Kwak'wala,50.9269,-127.308,450.0,3056.0,320.0,language,0,0,0,North America,shifting
4846,heil1246,Heiltsuk-Oowekyala,51.7045,-127.221,66.0,3056.0,320.0,language,0,0,2,North America,nearly extinct
4850,chey1247,Cheyenne,45.5321,-106.659,1900.0,3061.0,326.0,language,0,0,0,North America,shifting
4852,meno1252,Menominee,44.9794,-88.6395,35.0,3061.0,326.0,language,0,0,0,North America,moribund
4857,iyoj1235,Iyojwa'ja Chorote,-22.1896,-63.2383,800.0,3065.0,330.0,language,0,0,0,South America,shifting
4858,iyow1239,Iyo'wujwa Chorote,-22.2067,-62.6508,2200.0,3065.0,330.0,language,0,0,0,South America,shifting
4859,wich1264,Wichí Lhamtés Güisnay,-23.1633,-62.1757,15000.0,3066.0,330.0,language,0,0,0,South America,threatened
4860,wich1263,Wichí Lhamtés Vejoz,-24.2189,-61.9117,25000.0,3066.0,330.0,language,0,0,1,South America,threatened
4861,wich1262,Wichí Lhamtés Nocten,-21.988000000000003,-63.5971,1900.0,3066.0,330.0,language,0,0,0,South America,threatened
4862,pouy1238,Pouye,-3.72704,141.864,960.0,3068.0,331.0,language,0,0,2,Papunesia,shifting
4863,kara1495,Karawa,-3.69933,142.018,63.0,3068.0,331.0,language,0,0,0,Papunesia,moribund
4864,kwan1278,Kwanga,-3.74263,142.711,10000.0,3070.0,331.0,language,0,0,4,Papunesia,shifting
4865,mend1268,Mende (Papua New Guinea),-3.67233,142.683,5700.0,3070.0,331.0,language,0,0,0,Papunesia,shifting
4869,sani1270,Saniyo-Hiyewe,-4.4376,142.369,1300.0,3072.0,331.0,language,0,0,2,Papunesia,shifting
4870,kani1285,Kaningra,-4.49681,143.192,300.0,3073.0,331.0,language,0,0,0,Papunesia,shifting
4871,alam1246,Alamblak,-4.6630699999999985,143.316,1500.0,3073.0,331.0,language,0,0,2,Papunesia,shifting
4872,chen1259,Chenapian,-4.25154,142.317,180.0,3074.0,331.0,language,0,0,0,Papunesia,shifting
4873,woga1249,Wogamusin,-4.22936,142.401,700.0,3074.0,331.0,language,0,0,0,Papunesia,shifting
